chr18:3878917-3880243	-0.431	-0.267	-0.449	-0.390	-0.454	-0.573	-0.403	-0.200	-0.129
chr18:12419660-12421133	-0.433	-0.841	-0.583	-0.596	-0.527	-0.596	-0.442	-0.642	-0.110
chr18:35376409-35378997	-0.816	-0.539	-0.598	-0.711	-0.720	-0.828	-0.711	-0.726	-0.337
chr18:36760364-36761013	-0.186	-0.634	-0.532	-0.511	-0.334	-0.289	-0.360	-0.146	-0.031
chr18:57121340-57122273	-0.578	-0.378	-0.171	-0.393	-0.452	-0.431	-0.355	-0.448	0.263
chr18:57146794-57147608	-0.771	-0.525	-0.284	-0.595	-0.437	-0.667	-0.583	-0.688	0.099
chr18:57351559-57355008	-0.651	-0.735	-0.563	-0.710	-0.612	-0.507	-0.388	-0.587	-0.238
chr18:57427402-57432421	-0.473	-0.381	-0.688	-0.409	-0.375	-0.637	-0.587	-0.390	0.440
chr18:57432860-57439393	-0.708	-0.505	-0.597	-0.516	-0.829	-0.490	-0.699	-0.508	0.209
chr18:62384637-62385231	-0.214	-0.473	-0.203	-0.500	-0.496	0.245	-0.448	-0.488	0.021
chr18:80147167-80149254	-0.925	-0.904	-0.793	-0.806	-0.804	-0.769	-0.440	-0.917	-0.933
chr18:80159531-80160916	-0.814	-0.580	-0.830	-0.327	-0.436	-0.387	-0.645	-0.426	-0.091
chr19:610525-614384	-0.354	-0.427	-0.506	-0.522	-0.435	-0.448	-0.255	-0.257	-0.715
chr19:615461-616919	-0.483	-0.469	-0.715	-0.495	-0.529	-0.558	-0.611	-0.240	-0.735
chr19:1464927-1467915	-0.760	-0.667	-0.514	-0.342	-0.593	-0.463	-0.475	-0.453	-0.337
chr19:10188395-10195876	-0.845	-0.769	-0.801	-0.788	-0.752	-0.822	-0.712	-0.779	0.122
chr19:12656696-12657732	-0.169	-0.327	-0.492	-0.637	-0.393	-0.373	-0.327	-0.618	-0.016
chr19:17327440-17330163	-0.574	-0.831	-0.897	-0.767	-0.826	-0.871	-0.721	-0.753	0.272
chr19:34576932-34579105	-0.650	-0.544	-0.684	-0.479	-0.489	-0.383	-0.451	-0.467	-0.230
chr19:36281016-36282376	-0.601	-0.470	0.527	-0.274	0.227	-0.479	0.155	-0.216	-0.056
chr19:36286266-36287284	0.092	-0.388	-0.084	0.168	0.170	-0.735	0.104	0.076	0.077
chr19:37333878-37335115	-0.136	-0.859	-0.645	-0.867	0.115	-0.279	-0.661	-0.593	0.832
chr19:39832436-39834764	-0.211	-0.584	-0.222	-0.735	-0.297	-0.838	-0.390	-0.405	0.173
chr19:40213156-40215810	-0.274	-0.614	-0.431	-0.563	-0.342	-0.192	-0.312	-0.545	0.056
chr19:49808518-49809937	-0.719	-0.618	-0.763	-0.553	-0.408	-0.504	-0.466	-0.595	-0.082
chr19:52491955-52494351	-0.256	-0.808	-0.342	-0.722	-0.799	-0.741	-0.807	-0.729	-0.300
chr19:52535032-52537586	-0.431	-0.404	-0.599	-0.284	-0.797	-0.452	-0.577	-0.397	0.377
chr19:53536664-53540216	-0.908	-0.897	-0.896	-0.807	-0.803	-0.905	-0.759	-0.883	-0.896
chr19:53646141-53659192	-0.877	-0.900	-0.924	-0.894	-0.831	-0.924	-0.876	-0.820	0.223
chr19:53659654-53698074	-0.877	-0.839	-0.763	-0.899	-0.800	-0.808	-0.824	-0.706	-0.361
chr19:53698696-53707263	-0.427	-0.518	-0.411	-0.657	-0.457	-0.547	-0.414	-0.585	-0.195
chr19:53708081-53726696	-0.576	-0.427	-0.452	-0.494	-0.567	-0.573	-0.509	-0.542	0.239
chr19:53735280-53745585	-0.258	-0.321	-0.628	-0.288	-0.392	-0.424	-0.420	-0.691	0.290
chr19:56835964-56842264	-0.914	-0.816	-0.922	-0.892	-0.613	-0.895	-0.803	-0.828	-0.795
chr19:57707993-57709643	-0.659	-0.829	-0.272	-0.187	-0.741	-0.103	-0.113	-0.289	-0.338
chr2:1055549-1057519	-0.735	-0.601	-0.704	-0.863	-0.507	-0.256	-0.704	-0.685	-0.074
chr2:6237991-6239650	-0.662	-0.342	-0.795	-0.716	0.113	-0.894	0.313	-0.831	-0.149
chr2:10010811-10016401	0.413	0.575	0.580	0.560	0.647	0.677	0.794	0.602	0.048
chr2:11592426-11593395	-0.637	-0.109	-0.570	-0.369	-0.498	-0.390	-0.435	-0.444	0.111
chr2:19350325-19354071	-0.565	-0.474	-0.340	-0.463	-0.509	-0.549	-0.276	-0.428	0.396
chr2:22098994-22100007	-0.360	-0.485	-0.549	-0.451	-0.471	-0.705	-0.217	-0.347	0.057
chr2:27261053-27265445	-0.571	-0.401	0.279	-0.440	-0.416	-0.199	-0.567	-0.539	0.119
chr2:27304800-27308875	-0.581	-0.499	0.448	-0.536	-0.494	-0.622	-0.675	-0.584	0.290
chr2:29919496-29921784	-0.382	-0.440	-0.456	0.190	-0.610	-0.642	-0.223	-0.472	-0.189
chr2:31579532-31582027	-0.174	-0.347	-0.499	0.192	-0.596	-0.754	-0.749	-0.692	-0.321
chr2:40566707-40567278	-0.587	-0.514	-0.276	-0.686	-0.569	-0.580	-0.272	-0.574	-0.035
chr2:41840798-41841508	-0.710	-0.460	-0.235	-0.286	-0.539	-0.105	-0.131	-0.359	0.045
chr2:45003062-45007666	-0.393	-0.597	-0.717	-0.577	-0.456	-0.604	-0.599	-0.522	-0.171
chr2:46426571-46430829	-0.816	-0.862	-0.784	0.756	-0.765	-0.934	-0.657	-0.585	0.226
chr2:46499505-46501730	0.374	0.260	0.503	0.600	0.794	0.248	0.581	0.311	0.065
chr2:51042002-51042534	-0.533	-0.600	-0.607	-0.591	-0.662	-0.697	-0.515	0.142	0.047
chr2:53767131-53768572	-0.762	0.128	-0.931	-0.564	0.045	-0.795	-0.702	-0.752	-0.013
chr2:62505314-62506900	-0.860	-0.803	-0.590	-0.434	-0.650	-0.797	-0.851	-0.769	0.218
chr2:70764998-70768625	-0.271	-0.540	-0.432	-0.377	-0.751	-0.214	-0.549	-0.616	-0.146
chr2:73291236-73294459	-0.677	-0.570	-0.609	-0.587	-0.461	-0.779	-0.614	-0.748	0.147
chr2:74119741-74120886	-0.711	-0.680	-0.594	-0.573	-0.650	-0.285	-0.681	-0.758	0.032
chr2:76885484-76885759	-0.614	-0.521	-0.255	-0.562	-0.674	-0.808	-0.397	-0.678	-0.010
chr2:78777951-78779640	-0.564	-0.676	-0.269	-0.679	-0.431	-0.655	-0.590	-0.636	-0.127
chr2:81408394-81408900	-0.465	-0.596	-0.389	-0.689	-0.658	-0.589	-0.297	-0.598	0.083
chr2:84290346-84291103	-0.471	-0.529	-0.482	-0.157	-0.568	-0.520	-0.509	-0.288	0.190
chr2:105850953-105853362	-0.769	-0.683	-0.503	-0.383	-0.537	-0.788	-0.627	-0.731	0.240
chr2:112159397-112161153	-0.454	-0.704	-0.454	-0.564	-0.638	-0.698	-0.121	-0.721	-0.211
chr2:114661422-114662922	-0.453	-0.428	0.238	-0.658	0.256	-0.670	-0.719	-0.506	0.096
chr2:118185752-118186876	-0.691	-0.645	-0.640	-0.590	-0.726	-0.618	-0.698	-0.709	-0.124
chr2:118223165-118225052	-0.519	-0.608	-0.381	-0.491	-0.744	-0.730	-0.489	-0.630	-0.054
chr2:127663831-127665089	-0.574	-0.335	-0.438	-0.342	-0.359	-0.300	-0.442	-0.535	-0.370
chr2:132644901-132645788	-0.221	-0.707	-0.496	-0.491	-0.549	-0.420	-0.802	-0.140	-0.189
chr2:133265042-133268994	-0.522	-0.203	-0.814	-0.478	-0.621	-0.710	-0.559	-0.774	0.055
chr2:136764293-136767255	-0.423	-0.477	-0.518	-0.669	-0.721	-0.676	-0.532	-0.687	-0.358
chr2:140511323-140511695	-0.644	-0.516	-0.811	-0.786	-0.741	-0.870	-0.642	-0.748	-0.072
chr2:146829730-146834679	-0.599	-0.684	-0.592	-0.544	0.627	-0.825	-0.665	-0.506	0.147
chr2:146921670-146922904	-0.385	-0.639	-0.778	-0.294	-0.742	-0.865	-0.797	-0.311	-0.141
chr2:148887471-148888707	-0.689	-0.546	-0.175	-0.513	-0.586	-0.724	0.234	-0.586	0.110
chr2:153554642-153555488	-0.377	-0.546	-0.543	-0.461	-0.690	-0.479	-0.157	-0.518	0.096
chr2:153803169-153803983	-0.612	-0.520	-0.373	-0.477	-0.667	-0.405	-0.616	-0.527	-0.156
chr2:154050913-154051691	-0.350	-0.535	-0.595	-0.377	-0.445	-0.738	-0.218	-0.377	0.049
chr2:154569962-154570815	-0.640	-0.467	-0.495	-0.528	-0.503	-0.493	-0.760	-0.566	0.118
chr2:154576173-154578292	-0.418	-0.284	-0.567	-0.457	-0.518	-0.333	-0.302	-0.547	-0.131
chr2:157118065-157119027	-0.348	-0.322	-0.493	-0.651	-0.732	-0.518	-0.690	-0.372	-0.015
chr2:165047097-165047881	-0.513	-0.309	-0.643	-0.554	-0.551	-0.573	-0.460	-0.638	-0.040
chr2:165485951-165486422	0.230	0.557	0.535	0.319	0.196	0.284	0.475	0.553	-0.070
chr2:167715704-167716475	-0.686	-0.650	-0.509	-0.601	-0.557	-0.651	-0.639	-0.641	0.123
chr2:170818357-170824204	-0.653	-0.725	-0.760	-0.675	-0.739	-0.709	-0.491	-0.554	0.350
chr2:176176786-176178813	-0.612	-0.485	-0.556	-0.160	0.393	-0.519	-0.221	-0.565	-0.341
chr2:176633093-176634153	-0.632	-0.590	-0.339	-0.268	-0.703	0.361	-0.178	-0.591	0.114
chr2:189925059-189926877	-0.782	-0.562	-0.592	0.396	-0.361	-0.683	0.636	-0.480	0.405
chr2:191835309-191836692	-0.666	-0.661	-0.525	-0.691	-0.380	-0.531	0.671	-0.691	-0.171
chr2:192840792-192841529	-0.564	-0.490	-0.563	-0.617	-0.581	-0.460	-0.278	-0.344	-0.075
chr2:193217795-193218410	0.148	0.181	0.664	0.642	0.619	0.442	0.714	0.227	0.052
chr2:196068542-196069430	-0.441	-0.652	-0.563	-0.372	-0.600	-0.780	0.123	-0.596	-0.261
chr2:202773779-202774641	-0.560	-0.332	-0.364	-0.782	-0.516	-0.714	-0.088	-0.742	-0.069
chr2:202827694-202829753	-0.581	-0.684	-0.438	-0.805	-0.661	-0.632	-0.755	-0.774	0.084
chr2:206050118-206051538	-0.294	-0.681	-0.281	-0.580	-0.450	-0.753	-0.466	-0.702	-0.018
chr2:206201827-206204837	-0.839	-0.796	-0.926	-0.827	-0.528	-0.782	-0.793	-0.683	0.128
chr2:206249398-206273948	0.745	0.898	0.873	0.741	0.717	0.772	0.910	0.719	0.909
chr2:209208311-209209889	-0.333	-0.751	-0.267	-0.141	-0.204	-0.773	-0.191	-0.587	-0.136
chr2:211071472-211073345	-0.726	0.531	0.643	-0.593	-0.422	-0.768	-0.423	-0.649	-0.097
chr2:213737219-213737856	-0.405	-0.570	-0.753	-0.399	-0.432	-0.698	-0.373	-0.471	0.041
chr2:225039965-225044353	-0.500	-0.768	-0.625	-0.720	-0.727	-0.574	-0.677	-0.623	0.312
chr2:229937843-229940533	-0.724	-0.483	-0.598	-0.879	-0.823	-0.729	0.204	-0.627	0.065
chr2:231255587-231256764	-0.796	-0.362	-0.574	-0.684	-0.728	-0.770	-0.548	-0.648	-0.111
chr2:232350700-232352970	-0.410	-0.418	-0.748	-0.688	-0.598	-0.638	-0.694	-0.773	0.207
chr2:240519183-240521561	-0.269	-0.322	-0.739	-0.660	-0.386	-0.749	-0.551	-0.509	0.444
chr2:240556719-240558483	-0.725	-0.813	-0.883	-0.093	-0.837	-0.902	0.126	-0.246	-0.198
chr20:6212804-6213838	-0.605	-0.585	-0.362	-0.611	-0.213	-0.596	-0.323	-0.733	-0.064
chr20:31546621-31548772	-0.940	-0.506	-0.613	-0.911	-0.872	-0.828	-0.735	-0.906	-0.920
chr20:33666409-33668264	-0.911	-0.314	-0.800	-0.802	-0.797	-0.910	-0.606	-0.269	0.014
chr20:35277056-35278648	-0.678	-0.100	-0.146	0.271	-0.840	0.103	-0.775	-0.132	-0.133
chr20:36048724-36051764	-0.481	-0.859	-0.145	-0.898	-0.563	-0.823	-0.592	-0.754	0.317
chr20:41316335-41318574	0.048	-0.467	-0.330	-0.668	-0.347	-0.845	-0.582	-0.693	-0.068
chr20:41996856-42000213	-0.532	-0.483	-0.574	-0.424	-0.423	-0.568	-0.562	-0.378	-0.146
chr20:43513364-43515520	-0.897	-0.564	-0.845	-0.840	-0.874	-0.889	-0.709	-0.883	-0.839
chr20:46250763-46252008	-0.317	-0.625	-0.338	-0.476	-0.261	-0.343	-0.575	-0.676	-0.068
chr20:52175190-52177063	-0.505	-0.441	-0.120	-0.599	-0.735	-0.569	-0.745	-0.619	-0.025
chr20:54171201-54174933	-0.473	-0.767	-0.591	-0.835	-0.750	-0.584	-0.610	-0.560	-0.185
chr20:58850102-58856590	-0.805	-0.903	-0.612	-0.912	-0.725	-0.821	-0.682	-0.893	-0.894
chr20:58888050-58890464	-0.366	-0.319	0.319	0.243	0.447	0.144	0.410	0.490	-0.931
chr20:61519171-61529032	-0.481	0.259	-0.617	-0.431	-0.576	-0.489	-0.450	-0.409	-0.224
chr20:61801894-61812260	-0.452	-0.591	-0.516	-0.375	-0.512	-0.426	-0.407	-0.381	0.315
chr20:61867527-61884579	-0.509	-0.436	-0.464	-0.404	-0.437	-0.619	-0.440	-0.421	-0.152
chr20:63559857-63567606	0.229	0.586	0.481	0.740	0.565	0.502	0.594	0.400	-0.233
chr20:63807404-63809469	-0.423	-0.359	-0.493	-0.594	-0.544	-0.121	-0.459	-0.622	0.047
chr21:14062294-14065205	-0.547	-0.754	-0.196	-0.539	-0.624	-0.219	-0.252	-0.158	0.105
chr21:25561349-25562688	-0.313	-0.412	-0.676	-0.338	-0.624	-0.813	-0.212	-0.793	-0.045
chr21:31946652-31947569	-0.088	-0.457	-0.711	-0.157	-0.287	-0.547	-0.871	-0.584	-0.036
chr21:36069805-36070677	-0.446	-0.050	-0.752	0.021	-0.033	-0.843	-0.788	-0.256	0.090
chr21:40084899-40104103	0.667	0.670	0.671	0.956	0.575	0.753	0.438	0.601	-0.307
chr21:40232365-40253228	0.649	0.922	0.694	0.758	0.541	0.816	0.516	0.403	-0.234
chr21:40426380-40465570	-0.953	0.728	0.711	0.711	-0.828	0.817	0.697	0.741	0.250
chr21:40840674-40842693	-0.566	-0.562	-0.759	-0.650	-0.433	-0.598	-0.571	-0.557	-0.190
chr21:40845746-40847927	-0.306	-0.546	-0.739	-0.764	-0.627	-0.431	-0.682	-0.680	-0.098
chr22:16608452-16611080	-0.745	-0.728	-0.839	-0.842	-0.820	-0.516	0.780	-0.881	0.239
chr22:24155318-24157142	-0.899	-0.594	-0.625	-0.443	-0.719	-0.837	-0.774	-0.353	0.021
chr22:39659776-39663169	-0.724	-0.385	-0.713	-0.572	-0.728	-0.581	-0.588	-0.545	0.312
chr22:41681511-41683457	-0.409	-0.425	-0.760	-0.928	-0.323	-0.865	-0.809	-0.310	-0.951
chr22:43833836-43835623	-0.530	-0.718	-0.201	-0.344	-0.592	-0.292	-0.515	-0.526	-0.170
chr22:45970846-45972892	-0.736	-0.880	-0.670	-0.355	-0.719	-0.344	-0.241	-0.531	-0.128
chr22:49670099-49673265	-0.616	-0.472	-0.620	-0.400	-0.578	0.344	-0.623	-0.465	-0.281
chr22:49673613-49677776	-0.718	-0.465	-0.391	-0.296	-0.330	-0.310	-0.375	-0.337	-0.089
chr22:50696077-50698368	-0.463	-0.592	-0.595	-0.491	-0.592	-0.510	-0.444	-0.527	-0.067
chr3:6507146-6508777	-0.594	-0.572	-0.456	-0.649	-0.482	-0.751	-0.765	-0.470	-0.231
chr3:6631873-6649094	0.531	0.776	0.866	0.557	0.603	0.825	0.853	0.930	0.422
chr3:6704382-6719843	0.797	0.603	0.790	0.859	0.584	0.935	0.796	0.941	0.485
chr3:6720805-6730897	0.642	0.744	0.740	0.726	0.664	0.790	0.670	0.640	-0.380
chr3:12809869-12810895	-0.631	-0.809	-0.732	-0.785	-0.854	-0.204	-0.322	-0.802	0.209
chr3:17876550-17877842	-0.337	-0.462	-0.353	-0.627	-0.775	-0.544	-0.328	-0.656	-0.096
chr3:22328529-22329177	-0.818	-0.641	-0.313	-0.755	-0.663	-0.712	-0.420	-0.652	0.101
chr3:23069315-23070020	0.133	-0.687	-0.163	-0.419	-0.684	-0.859	-0.891	-0.657	-0.055
chr3:25072070-25073268	-0.714	-0.407	-0.453	-0.407	-0.437	-0.572	-0.815	-0.209	-0.178
chr3:27462531-27465283	-0.685	-0.885	-0.888	-0.073	-0.872	-0.834	-0.892	-0.664	-0.031
chr3:30894578-30895039	-0.719	-0.113	-0.191	0.105	-0.617	-0.382	-0.035	-0.299	0.066
chr3:39501847-39503099	-0.403	-0.568	-0.154	-0.547	-0.502	-0.615	-0.354	-0.267	-0.390
chr3:42978539-42980180	-0.590	-0.516	-0.079	0.533	-0.743	-0.072	-0.841	-0.728	0.135
chr3:44021509-44022683	-0.567	-0.579	-0.556	-0.595	-0.609	-0.649	-0.565	-0.482	-0.276
chr3:44580773-44581612	0.136	0.658	0.608	0.266	0.616	0.535	0.658	0.129	0.087
chr3:49276138-49277831	-0.871	-0.629	-0.875	-0.493	-0.684	-0.356	-0.895	-0.177	-0.489
chr3:57774655-57775889	-0.736	-0.798	-0.399	-0.755	-0.650	-0.486	-0.385	-0.337	-0.014
chr3:63278075-63279602	-0.519	-0.441	-0.453	-0.313	-0.662	-0.446	-0.461	-0.075	-0.139
chr3:65548659-65550525	0.660	-0.879	0.456	-0.706	-0.694	-0.808	0.493	-0.497	0.262
chr3:72928668-72929587	-0.800	-0.317	-0.746	-0.755	-0.574	-0.653	-0.483	-0.715	-0.151
chr3:75906251-75907540	-0.500	-0.383	-0.397	-0.630	-0.755	-0.333	-0.419	-0.334	0.149
chr3:77038824-77040876	-0.427	-0.228	-0.293	0.113	-0.595	-0.607	-0.466	-0.585	-0.105
chr3:104502519-104503608	-0.242	-0.465	-0.440	-0.501	-0.493	-0.504	-0.384	-0.448	-0.026
chr3:113440750-113442329	-0.602	-0.466	-0.718	-0.780	-0.820	-0.744	-0.821	-0.627	-0.409
chr3:121839328-121840921	-0.805	-0.318	-0.803	-0.496	-0.650	-0.753	-0.664	-0.510	-0.019
chr3:128617209-128618666	-0.910	-0.551	-0.889	-0.906	-0.901	-0.356	-0.472	-0.780	0.497
chr3:142568086-142569340	-0.381	-0.614	-0.068	-0.340	-0.541	-0.401	-0.696	-0.431	0.046
chr3:151061425-151062408	-0.823	-0.477	-0.740	-0.681	0.182	-0.609	-0.799	-0.225	0.053
chr3:151460761-151461600	-0.379	-0.307	-0.676	-0.291	-0.794	-0.536	-0.185	-0.745	0.565
chr3:169659832-169664001	-0.637	-0.660	-0.140	0.238	-0.711	-0.507	-0.741	-0.441	-0.042
chr3:169667210-169670010	-0.729	-0.151	-0.311	-0.198	-0.827	0.159	-0.689	-0.708	0.211
chr3:170062138-170063260	-0.495	-0.459	0.220	-0.402	-0.441	-0.567	-0.479	-0.345	0.026
chr3:171027986-171029214	-0.487	-0.387	-0.062	-0.712	-0.629	-0.226	-0.366	-0.603	-0.155
chr3:173444986-173445261	-0.271	-0.455	-0.739	-0.503	-0.466	-0.850	-0.389	-0.712	-0.035
chr3:173583971-173586152	-0.872	-0.492	-0.828	-0.610	-0.820	-0.808	-0.576	-0.658	-0.192
chr3:183097936-183100357	-0.757	-0.876	-0.616	-0.767	-0.706	-0.891	-0.885	-0.796	0.058
chr3:186193011-186194288	-0.592	-0.063	-0.763	-0.281	0.152	-0.334	-0.264	-0.450	-0.522
chr3:191618164-191618939	-0.530	-0.215	-0.424	-0.556	-0.367	-0.161	-0.514	-0.560	0.084
chr3:192407054-192410932	-0.857	-0.717	-0.764	-0.716	-0.813	-0.631	-0.459	-0.787	-0.089
chr3:192714294-192715058	0.086	-0.329	-0.863	-0.592	-0.299	-0.439	-0.615	-0.496	-0.084
chr3:197002169-197004053	-0.520	-0.768	-0.487	-0.635	-0.791	-0.572	-0.633	-0.809	0.343
chr3:197028655-197030028	-0.315	-0.390	-0.504	-0.536	-0.540	-0.503	-0.343	-0.533	-0.091
chr4:758625-760402	-0.815	-0.549	-0.599	-0.674	-0.762	-0.767	-0.650	-0.625	-0.080
chr4:2364230-2365498	-0.681	0.116	-0.653	-0.698	-0.706	-0.218	-0.289	-0.546	-0.157
chr4:2817413-2819058	-0.656	-0.352	-0.230	-0.797	-0.313	-0.475	-0.524	-0.794	-0.117
chr4:4574492-4576634	-0.470	-0.672	-0.512	-0.337	-0.248	-0.892	-0.250	-0.776	0.179
chr4:6007636-6008873	-0.616	-0.674	-0.523	-0.467	-0.711	-0.720	-0.490	-0.664	-0.176
chr4:6104930-6106512	-0.714	-0.639	-0.622	-0.728	-0.672	-0.829	-0.790	-0.380	-0.578
chr4:8580927-8582209	-0.705	-0.462	-0.631	-0.359	-0.650	-0.588	-0.375	-0.652	0.063
chr4:8856355-8859037	-0.629	0.426	-0.756	-0.180	-0.340	-0.318	-0.441	0.174	0.157
chr4:8864223-8869070	-0.754	-0.484	-0.823	-0.355	-0.635	-0.684	-0.506	-0.649	-0.171
chr4:13540813-13542774	-0.780	0.264	-0.700	-0.711	-0.850	-0.283	-0.178	0.177	0.112
chr4:17640846-17642788	-0.621	-0.460	-0.814	-0.735	-0.672	-0.862	-0.523	-0.728	0.115
chr4:18319076-18319888	-0.581	-0.706	-0.366	-0.561	-0.484	-0.373	-0.304	-0.796	0.434
chr4:24469442-24473806	-0.379	-0.799	-0.162	-0.116	-0.889	-0.858	-0.828	-0.724	-0.217
chr4:53328549-53330388	0.134	-0.418	0.157	-0.412	-0.839	-0.633	-0.172	-0.477	0.070
chr4:53363442-53364319	-0.560	-0.592	-0.715	-0.388	-0.777	-0.825	-0.786	-0.745	-0.165
chr4:67445998-67446696	-0.827	-0.714	-0.675	-0.462	-0.633	-0.708	-0.086	-0.464	0.047
chr4:88696316-88698397	-0.911	-0.906	-0.362	-0.882	-0.687	-0.854	-0.933	-0.733	-0.913
chr4:88893290-88894194	-0.457	-0.750	-0.484	-0.669	-0.783	-0.777	-0.747	-0.724	0.056
chr4:90782179-90783081	-0.570	-0.618	-0.190	-0.394	-0.757	-0.589	-0.766	-0.350	0.062
chr4:92107166-92109337	-0.537	-0.570	-0.628	-0.736	-0.499	-0.753	-0.322	-0.491	-0.154
chr4:92303116-92306607	-0.662	-0.808	-0.536	-0.737	-0.773	-0.631	-0.827	-0.711	-0.069
chr4:93126619-93126875	-0.450	-0.725	-0.598	-0.093	-0.555	-0.606	-0.616	-0.332	-0.010
chr4:94340176-94341315	-0.533	0.066	-0.309	-0.714	-0.306	-0.833	-0.742	-0.100	-0.059
chr4:104853479-104855417	-0.664	-0.528	0.663	-0.781	-0.143	-0.632	-0.537	-0.636	-0.099
chr4:106525338-106526100	-0.242	-0.478	-0.640	-0.176	-0.194	-0.670	-0.257	-0.514	0.069
chr4:125754366-125754915	-0.252	-0.629	-0.664	-0.480	-0.266	-0.448	-0.387	-0.526	0.060
chr4:138552797-138553742	-0.611	0.197	-0.723	-0.614	-0.531	-0.358	-0.454	-0.573	0.047
chr4:146638426-146641181	-0.198	0.620	-0.490	-0.551	-0.536	-0.570	-0.563	-0.486	-0.224
chr4:146662882-146664262	-0.069	-0.117	0.499	0.816	0.094	0.508	0.247	0.165	-0.288
chr4:153681963-153686214	-0.502	-0.833	-0.429	-0.779	-0.794	-0.684	-0.680	-0.853	-0.266
chr4:153786512-153793423	-0.738	-0.822	-0.618	-0.808	-0.841	-0.411	-0.587	-0.818	0.165
chr4:164283505-164287453	-0.526	0.789	0.421	0.740	0.885	-0.579	-0.804	-0.626	0.208
chr4:164311911-164312877	-0.755	-0.258	-0.342	-0.627	-0.514	-0.531	-0.534	-0.507	-0.124
chr4:168877126-168879616	-0.797	-0.666	-0.794	-0.893	-0.350	-0.541	-0.826	-0.749	0.718
chr4:169774463-169775523	-0.780	-0.505	-0.652	-0.282	-0.602	0.190	-0.326	-0.738	-0.182
chr4:169781455-169790883	-0.559	-0.589	-0.619	-0.486	-0.602	-0.557	-0.553	-0.535	0.237
chr4:175816446-175817900	-0.328	-0.405	-0.345	-0.348	-0.256	-0.597	-0.243	-0.563	-0.216
chr4:176691614-176692604	-0.533	0.108	-0.626	-0.737	0.161	-0.457	-0.743	-0.557	-0.118
chr4:180602342-180605619	0.444	0.327	-0.514	0.466	-0.714	-0.522	-0.538	-0.572	0.146
chr4:181447526-181449740	-0.532	-0.579	-0.569	-0.319	-0.402	0.398	-0.506	-0.583	0.169
chr4:183509200-183510026	-0.528	0.080	-0.396	-0.864	-0.260	-0.737	-0.699	-0.496	-0.015
chr4:186143260-186145698	-0.724	-0.847	-0.538	-0.621	-0.794	-0.636	-0.761	-0.755	0.214
chr5:91320-92826	-0.735	-0.312	-0.479	-0.692	-0.693	-0.549	-0.455	-0.502	-0.354
chr5:372999-374528	-0.693	-0.510	-0.643	-0.355	-0.615	-0.575	-0.510	-0.742	0.165
chr5:1593755-1595463	-0.911	0.114	-0.811	-0.908	-0.891	-0.725	-0.124	-0.900	-0.279
chr5:6772947-6775272	-0.619	-0.511	-0.423	-0.471	-0.493	-0.676	-0.510	-0.582	-0.619
chr5:10635201-10656124	-0.722	-0.741	-0.774	-0.630	-0.570	-0.687	-0.687	-0.579	0.325
chr5:11383791-11386026	-0.849	-0.753	-0.709	-0.301	-0.878	-0.713	-0.338	-0.836	-0.065
chr5:13809929-13810976	-0.639	-0.614	-0.521	-0.689	-0.647	-0.640	-0.558	-0.711	0.074
chr5:19161355-19161826	-0.167	0.544	0.515	0.713	0.609	0.642	0.190	0.583	0.049
chr5:37208278-37209483	-0.535	-0.271	-0.593	-0.733	-0.729	-0.774	-0.589	-0.752	-0.094
chr5:51373488-51379921	-0.626	-0.824	-0.436	-0.682	-0.705	-0.534	0.260	-0.462	-0.379
chr5:55821188-55822136	-0.775	-0.468	-0.284	-0.668	-0.143	-0.716	-0.677	-0.662	-0.142
chr5:59036366-59040964	-0.624	-0.383	-0.642	-0.740	-0.718	-0.540	-0.754	-0.748	0.298
chr5:64505832-64507416	-0.723	-0.473	-0.233	-0.701	-0.662	-0.659	-0.506	-0.452	-0.065
chr5:68287769-68289175	-0.332	-0.521	-0.477	-0.327	-0.416	-0.917	-0.369	-0.680	-0.115
chr5:79120978-79122235	-0.168	-0.830	-0.510	-0.789	-0.151	-0.392	-0.484	-0.362	0.278
chr5:79334781-79335725	-0.102	-0.283	-0.424	-0.068	-0.422	-0.449	-0.158	-0.631	-0.060
chr5:87269637-87282994	0.452	0.825	0.441	0.572	0.749	0.416	0.612	0.670	-0.294
chr5:87323024-87330097	0.407	0.560	0.919	0.452	0.668	0.787	0.535	0.500	0.286
chr5:95556601-95557008	-0.764	-0.807	-0.351	-0.408	-0.168	-0.743	-0.509	-0.732	0.027
chr5:95729222-95736248	-0.921	-0.916	-0.847	-0.810	-0.734	-0.742	-0.487	-0.852	-0.405
chr5:99195535-99218692	-0.584	-0.646	-0.590	-0.621	-0.646	-0.632	-0.678	-0.743	0.517
chr5:103561559-103563403	-0.759	-0.660	-0.732	-0.802	-0.730	-0.718	-0.820	-0.735	-0.622
chr5:103886403-103891530	-0.750	-0.581	0.536	-0.568	-0.686	-0.844	-0.694	-0.650	0.176
chr5:106613712-106615267	-0.763	-0.673	-0.313	-0.539	-0.531	-0.732	-0.636	-0.526	0.062
chr5:112737228-112738392	-0.190	-0.422	-0.780	-0.661	-0.793	-0.843	-0.474	-0.437	-0.181
chr5:116361156-116361998	-0.076	-0.615	-0.380	-0.445	-0.636	-0.260	-0.294	-0.318	-0.032
chr5:134482157-134484636	-0.832	0.377	0.119	-0.388	-0.807	-0.811	-0.694	-0.750	-0.061
